,Data de Criação,Título,Autor,Link do PDF,Nota Técnica
170,28/04/2020 10:50,Cenários para o Comércio Exterior Brasileiro (2020-2021): Estimativas dos Impactos da Crise da COVID-19,"Autores: Fernando Ribeiro, Marcelo José Braga Nonnenberg, Flavio Lyrio Carneiro, Marco Aurélio Alves de Mendonça, Mateus de Azevedo Araújo e Gerlane Gonçalves de Andrade",/portal/images/stories/PDFs/nota_tecnica/200428_nt_dinte_17.pdf,Nota Técnica - 2020- Abril - Número 17 - Dinte
171,27/04/2020 14:20,Cuidados Para a População Idosa e Seus Cuidadores: Demandas e Alternativas,Autores: Ana Amélia Camarano,/portal/images/stories/PDFs/nota_tecnica/200427_nt_disoc%20n%2064_web.pdf,Nota Técnica - 2020- Abril - Número 64- Disoc
172,23/04/2020 17:46,Desempenho Produtivo da Indústria Brasileira no Terceiro Trimestre de 2019,Autor: Luiz Dias Bahia,/portal/images/stories/PDFs/nota_tecnica/200423_nt_diset_59_web.pdf,Nota Técnica - 2020 - Abril - Número 59 - Diset
173,23/04/2020 16:13,Apontamentos Sobre a Dimensão Territorial da Pandemia daCovid-19 e os Fatores que Contribuem para Aumentar a Vulnerabilidade Socioespacial nas Unidades de Desenvolvimento Humano de Áreas Metropolitanas Brasileiras,"Autores: Marco Aurélio Costa, Lizandro Lui, Rodrigo Marques dos Santos, Rodrigo Luis Comini Curi, Clayton Gurgel de Albuquerque, Sara Rebello Tavares e Cleandro Krause",/portal/images/stories/PDFs/nota_tecnica/200423_nt_dirur%20n%2015_sumex.pdf,Nota Técnica - 2020- Abril - Número 15- Dirur
174,17/04/2020 19:04,Perfil dos Candidatos Aprovados no Primeiro Concurso Público Nacional Unificado da Magistratura de Trabalho,Autores: Alexandre dos Santos Cunha e André Gambier Campos,/portal/images/stories/PDFs/nota_tecnica/200417_nt_diest%20n%2035_web.pdf,Nota Técnica - 2020 - Abril - Número 35- Diest
175,17/04/2020 18:38,"Equipamentos de Proteção Individual, Higienizantes e Material de Higiene Pessoal: Preços, Regulação e Gestão da Informação em Tempos de Coronavírus","Autores: Luciana Mendes Santos Servo, Mariana de Carvalho Barbosa Ramos, José Roberto Peters, Eduardo Pedral Sampaio Fiuza e Fabiola Sulpino Vieira",/portal/images/stories/PDFs/nota_tecnica/200417_nt_disoc_n%2063_sumex.pdf,Nota Técnica - 2020- Abril - Número 63- Disoc
176,16/04/2020 18:42,Redução Drástica na Inovação e no Investimento Em P&D No Brasil: o que Dizem os Indicadores da Pesquisa de Inovação 2017,"Autor: Fernanda De Negri, Graziela Zucoloto, Pedro Miranda, Priscila Koeller, André Rauen e Leonardo Szigethy",/portal/images/stories/PDFs/nota_tecnica/200416_nt_diset_n%2060.pdf,Nota Técnica - 2020 - Abril - Número 60- Diset
177,13/04/2020 17:46,Medidas Legais de Incentivo ao Distanciamento Social: Comparação das Políticas e Governos Estaduais e Prefeituras das Capitais No Brasil,Autor: Rodrigo Fracalossi de Moraes,/portal/images/stories/PDFs/nota_tecnica/200415_dinte_n_16.pdf,Nota Técnica - 2020 - Abril - Número 16 - Dinte
178,09/04/2020 19:22,Valor Impreciso por Mês Exato: Microdados e Indicadores Mensais Baseados na Pnad Contínua,Autor: Marcos Hecksher,/portal/images/stories/PDFs/nota_tecnica/200409_nota_tecnica_n_62_disoc.pdf,Nota Técnica - 2020 - Abril - Número 62 - Disoc
179,09/04/2020 17:44,Panorama dos Recursos Federais Mobilizados à Inovação Empresarial no Brasil,Autor: André Tortato Rauen,/portal/images/stories/PDFs/nota_tecnica/200409_nota_tenica_diset_%20n_58.pdf,Nota Técnica - 2020 - Abril - Número 58 - Diset
180,09/04/2020 14:21,Gasto Federal com Vigilância em Saúde na Última Década e Necessidade de Reforço do Orçamento do Ministério da Saúde para Enfrentamento à Pandemia pelo Coronavírus,Autor: Fabiola Sulpino Vieira e Rodrigo Pucci de Sá e Benevides,/portal/images/stories/PDFs/nota_tecnica/200408_nota_tecnica_disoc_61.pdf,Nota Técnica - 2020 - Abril - Número 61 - Disoc
181,09/04/2020 10:19,Relações Executivo-Legislativo e Governabilidade à Luz da Crise Da Covid-19,Autor: Acir Almeida,/portal/images/stories/PDFs/nota_tecnica/200409_nota_tenica_diest_n_34.pdf,Nota Técnica - 2020 - Abril - Número 34 - Diest
182,08/04/2020 18:50,Desempenho Produtivo da Indústria Brasileira no Primeiro Semestre de 2019,Autor: Luiz Dias Bahia,/portal/images/stories/PDFs/nota_tecnica/200408_nota_tecnica_57_Diset.pdf,Nota Técnica - 2020 - Abril - Número 57- Diset
183,08/04/2020 15:40,Mobilidade Urbana e o Acesso ao Sistema Único de Saúde Para Casos Suspeitos e Graves de Covid-19 nas Vinte Maiores Cidades do Brasil,"Autor: Rafael H. M. Pereira, Carlos Kauê Vieira Braga, Luciana Mendes Servo, Bernardo Serra, Pedro Amaral e Nelson Gouveia",/portal/images/stories/PDFs/nota_tecnica/200408_nota_tecnica_14_dirur.pdf,Nota Técnica - 2020 - Abril - Número 14 - Dirur
184,08/04/2020 11:16,Os Efeitos Sobre Grupos Sociais e Territórios Vulnerabilizados das Medidas de Enfrentamento à Crise Sanitária da Covid-19: Propostas para o Aperfeiçoamento da Ação Pública,Autor: Roberto Rocha C. Pires,/portal/images/stories/PDFs/nota_tecnica/200408_nota_tenica_diest.pdf,Nota Técnica - 2020 - Abril - Número 33 - Diest
185,03/04/2020 18:52,Instrumentos de Políticas Públicas para o Enfrentamento do Vírus da Covid-19: Uma Análise dos Normativos Produzidos pelo Executivo Federal,"Autor: Natália Massaco Koga, Pedro Lucas de Moura Palotti, Isabella de Araujo Goellner e Bruno Gontyjo do Couto",/portal/images/stories/PDFs/nota_tecnica/200403_nota_tecnica_diest_31.pdf,Nota Técnica - 2020 - Abril- Número 31 - Diest
186,03/04/2020 17:34,Mapeamento dos Profissionais de Saúde no Brasil: Alguns Apontamentos em Vista da Crise Sanitária da Covid-19,"Autor: Felix Garcia Lopez, Pedro Lucas De Moura Palotti, Sheila Cristina Tolentino Barbosa e Natália Massaco Koga",/portal/images/stories/PDFs/nota_tecnica/200403_nota_tecnica_diest_30.pdf,Nota Técnica - 2020 - Abril - Número 30 - Diest
187,03/04/2020 16:22,"Prevenindo Conflitos Sociais Violentos em Tempos de Pandemia: Garantia da Renda, Manutenção da Saúde Mental e Comunicação Efetiva",Autor: Rodrigo Fracalossi de Moraes,/portal/images/stories/PDFs/nota_tecnica/200403_nt_diest_n_27.pdf,Nota Técnica - 2020 - Abril - Número 27 - Diest
188,03/04/2020 16:08,"A Crise Do Covid-19, Regras Orçamentárias e suas Interpretações: Mudanças Necessárias?",Autor: Leandro Freitas Couto,/portal/images/stories/PDFs/nota_tecnica/200403_nt28_a_crise_covid.pdf,Nota Técnica - 2020 - Abril - Número 28 - Diest
189,03/04/2020 15:10,Estratégias de Coordenação Governamental na Crise da Covid-19,"Autor: Flávia Schmidt, Janine Mello e Pedro Cavalcante",/portal/images/stories/PDFs/nota_tecnica/200403_nota_tecnica_diest_32.pdf,Nota Técnica - 2020 - Abril - Número 32 - Diest
190,03/04/2020 13:37,Transparência Governamental e a Questão Do Covid-19: Uma Análise da Suspensão dos Prazos de Resposta a Pedidos por Meio da Lei de Acesso À Informação (Lai),"Autor: Igor Ferraz da Fonseca, João Cláudio Pompeu, Daniel Pitangueira de Avelino e Sivaldo Pereira Da Silva",/portal/images/stories/PDFs/nota_tecnica/200403_nota_tecnica_diest_29.pdf,Nota Técnica - 2020 - Abril - Número 29 - Diest
191,01/04/2020 16:12,Estimativas de Público Elegível e Custos do Benefício Emergencial Criado Pelo PL 9.236/2017,"Autor: Pedro H. G. Ferreira de Souza, Sergei Soares, Luís Henrique Paiva e Leticia Bartholo",/portal/images/stories/PDFs/nota_tecnica/200403_nota_tecnica_disoc_60.pdf,Nota Técnica - 2020 - Março - Número 60- Disoc
192,27/03/2020 14:16,Evitando a Pandemia da Pobreza: Possibilidades para o Programa Bolsa Família e para o Cadastro Único em Resposta à Covid-19,"Autor: Luís Henrique Paiva, Pedro H. G. Ferreira de Souza, Letícia Bartholo e Sergei Soares",/portal/images/stories/PDFs/nota_tecnica/209445_NT_Disoc_n_59_web.pdf,Nota Técnica - 2020 - Março - Número 59- Disoc
193,19/03/2020 14:38,Fundos de desenvolvimento e o programa de financiamento estudantil (P-FIES): nota sobre a obstrução do canal de crédito,Autor: Camillo de Moraes Bassi,/portal/images/stories/PDFs/nota_tecnica/200319_nota_tecnica_58.pdf,Nota Técnica - 2020 - Março - Número 58- Disoc
194,08/01/2020 15:08,Investimentos Federais em Pesquisa e Desenvolvimento: Estimativas para o Período 2000-2020,Autora: Priscila Koeller,/portal/images/stories/PDFs/nota_tecnica/202189_nt_investimento%20federais.pdf,Nota Técnica - 2020 - Janeiro - Número 56 - Diset
195,27/12/2019 15:23,Desafios da Sociedade no Horizon 2020,,/portal/images/stories/PDFs/nota_tecnica/191227_nt_55_diset.pdf,Nota Técnica - 2019 - Dezembro - Número 55 - Diset
196,29/11/2019 15:30,Benefícios fiscais do imposto sobre a renda da pessoa física e seus impactos,"Autores: Fernando Gaiger Silveira, Rodrigo Cardoso Fernandes e Luana Passos",/portal/images/stories/PDFs/nota_tecnica/191129_nt_57_disoc.pdf,Nota Técnica - 2019 - Novembro - Número 57 - Disoc
197,22/11/2019 13:53,O Peso do Passado no Futuro do Trabalho: A Transmissão Intergeracional de Letramento,,/portal/images/stories/PDFs/nota_tecnica/191122_nt_54_diset.pdf,Nota Técnica - 2019 - Novembro - Número 54 - Diset
198,05/11/2019 13:44,Atualização do Mapeamento das Encomendas Tecnológicas no Brasil,,/portal/images/stories/PDFs/nota_tecnica/191105_nt_53_diset.pdf,Nota Técnica - 2019 - Novembro - Número 53 - Diset
199,31/10/2019 16:41,Por dentro do Mapa das OSCS: Metodologia da Base de Dados (Versão 2019),,/portal/images/stories/PDFs/nota_tecnica/191031_nt_26_diest.pdf,Nota Técnica - 2019 - Novembro - Número 26 - Diest
200,26/09/2019 09:02,Desempenho Produtivo da Indústria Brasileira em 2018,,/portal/images/stories/PDFs/nota_tecnica/190926_nt_51_diset.pdf,Nota Técnica - 2019 - Setembro - Número 51 - Diset
201,24/09/2019 18:17,Desempenho Produtivo da Indústria Brasileira no Primeiro Trimestre de 2019,,/portal/images/stories/PDFs/nota_tecnica/190924_NT_52_Diset.pdf,Nota Técnica - 2019 - Setembro - Número 52 - Diset
202,05/09/2019 16:46,Da Relevância do Fundo de Participação de Munícipios no Âmbito Metropolitano,,/portal/images/stories/PDFs/nota_tecnica/190905_NT_50_Diset.pdf,Nota Técnica - 2019 - Setembro - Número 50 - Diset
203,03/09/2019 13:30,Recomendações de Alteração no Texto do Substitutivo ao Projeto de Lei n°1.292/1995,Autores: Eduardo P. S. Fiuza e André Rauen,/portal/images/stories/PDFs/nota_tecnica/190903_nt_49_diset.pdf,Nota Técnica - 2019 - Agosto - Número 49 - Diset
204,28/08/2019 12:30,"O Declínio do Investimento Público em Ciência e Tecnologia: Uma Análise do Orçamento do Ministério da Ciência, Tecnologia, Inovações e Comunicações Até o Primeiro Semestre de 2019",,/portal/images/stories/PDFs/nota_tecnica/190828_NT_48_Diset.pdf,Nota Técnica - 2019 - Agosto - Número 48 - Diset
205,26/08/2019 17:07,"Receitas Vinculadas e Despesas Obrigatórias: Explorando Conceitos, Métodos de Atuação e Determinantes à Rigidez Orçamentária",,/portal/images/stories/PDFs/nota_tecnica/190826_NT_56_Disoc.pdf,Nota Técnica - 2019 - Agosto - Número 56 - Disoc
206,16/08/2019 18:13,Diferenças Metodológicas Entre Mapa das OSCs/Ipea e FASFIL/IBGE: Pontos Sobre as Principais Referências de Estudos Sobre as Organizações da Sociedade Civil no País,,/portal/images/stories/PDFs/nota_tecnica/190816_NT_25_Diest.pdf,Nota Técnica - 2019 - Agosto - Número 25 - Diest
207,02/08/2019 09:23,"Política Pública, Regulamentação e Norma Técnica Inserção Internacional",Autor: Luís F. Tironi,/portal/images/stories/PDFs/nota_tecnica/190802_dinte_nota_tecnica_n15_politica_publica.pdf,Nota Técnica - 2019 - Agosto - Número 15 - Dinte
208,12/07/2019 16:30,Seguro-Desemprego ao Redor do Mundo: Uma Visão Geral,,/portal/images/stories/PDFs/nota_tecnica/190712_NT_55_Disoc.pdf,Nota Técnica - 2019 - Julho - Número 55 - Disoc
209,10/06/2019 18:09,Inflação dos Planos De Saúde - 2000-2018,,/portal/images/stories/PDFs/nota_tecnica/190610_NT_54_Disoc.pdf,Nota Técnica - 2019 - Maio - Número 54 - Disoc
210,25/03/2019 13:32,A Retomada da Agenda Perdida das Compras Públicas: Notas Sobre o Novo Projeto de Lei de Licitações da Câmara dos Deputados em 2018-2019,,/portal/images/stories/PDFs/nota_tecnica/190322_nt_47_diset.pdf,Nota Técnica - 2019 - Março - Número 47 - Diset
211,08/03/2019 11:37,Reforma da Previdência: Contas Nocionais,,/portal/images/stories/PDFs/nota_tecnica/190307_NT_53_Disoc.pdf,Nota Técnica - 2019 - Março - Número 53 - Disoc
212,07/03/2019 12:22,DRU: Uma Estimativa da Capacidade de Flexibilização Baseada no Orçamento da Seguridade Social,,/portal/images/stories/PDFs/nota_tecnica/190206_NT_52_Disoc.pdf,Nota Técnica - 2019 - Fevereiro - Número 52 - Disoc
213,14/02/2019 10:03,O Programa de Desenvolvimento de Submarinos como Programa de Estado,,/portal/images/stories/PDFs/nota_tecnica/181226_NT_45_Diset.pdf,Nota Técnica - 2019 - Janeiro - Número 45 - Diset
214,11/02/2019 13:12,Desempenho Produtivo da Indústria Brasileira no Terceiro Trimestre de 2018,,/portal/images/stories/PDFs/nota_tecnica/190201_NT_46_Diset.pdf,Nota Técnica - 2019 - Fevereiro - Número 46 - Diset
215,25/01/2019 14:37,Desempenho Produtivo da Indústria Brasileira no Primeiro Semestre de 2018,Autor: Luiz Dias Bahia,/portal/images/stories/PDFs/nota_tecnica/190124_nt_44_diset.pdf,Nota Técnica - 2019 - Janeiro - Número 44 - Diset
216,08/01/2019 07:45,O desempenho dos BRICS no Global Innovation Index 2018,Autor: Luis Claudio Kubota,/portal/images/stories/PDFs/nota_tecnica/181228_dinte_nota_tecnica_brics_giiI_2018.pdf,Nota Técnica - 2018 - Dezembro - Número 14 - Dinte
217,20/12/2018 18:26,Judicialização de Pedidos de Benefício de Prestação Continuada e Aposentadoria Rural - TRF-1,,/portal/images/stories/PDFs/nota_tecnica/181220_NT_9_Astec.pdf,
218,19/12/2018 15:35,Judicialização dos Pedidos de Benefício de Prestação Continuada e Aposentadoria Rural - Justiça Federal da 2ª Região,,/portal/images/stories/PDFs/nota_tecnica/181218_NT_8_Astec.pdf,
219,07/12/2018 12:29,Breve análise da nova projeção da população do IBGE e seus impactos previdenciários,"Autores: Rogério Nagamine Costanzi, Alexandre Zioli Fernandes, Carolina Fernandes dos Santos e Otavio Jose Guerci Sidone",/portal/images/stories/PDFs/nota_tecnica/1801207_nt_51_disoc_breve_analise_nova_projecao_populacao_ibge_impactos_previdenciarios.pdf,Nota Técnica - 2018 - Dezembro - Número 51 - Disoc
220,13/11/2018 14:07,Relatório de assistência setorial: custos e benefícios da proteção tarifária no Brasil,"Autores: Ivan Oliveira, Fernando Ribeiro, Fernando Salgueiro Perobelli, Admir Antonio Betarelli Junior, Weslem Rodrigues Faria, Vinicius de Almeida Vale, Gerlane G. de Andrade e Marcella Marinho",/portal/images/stories/PDFs/nota_tecnica/181109_nt_13_dinte.pdf,Nota Técnica - 2018 - Novembro - Número 13 - Dinte
221,13/11/2018 11:52,LOCALIZAÇÃO DE EMPREGOS FORMAIS E TRANSPORTE PÚBLICO DE MASSA,,/portal/images/stories/PDFs/nota_tecnica/181107_NT_13_Dirur.pdf,Nota Técnica - 2018 - Outubro - Número 13 - Dirur
222,13/08/2018 13:30,Potencial Redistributivo dos Fatores de Ponderação: O FUNDEB Diante da Demanda dos Municípios,Autor: Camillo de Moraes Bassi,/portal/images/stories/PDFs/nota_tecnica/180806_nt_50_disoc_potencial_redistributivo.pdf,Nota Técnica - 2018 - Julho - Número 50 - Disoc
223,07/08/2018 10:09,Governança Pública: Construção de Capacidades para a Efetividade da Ação Governamental,Autores: Pedro Cavalcante e Roberto Pires,/portal/images/stories/PDFs/nota_tecnica/180806_nt_diest_24_governanca_publica_construcao_de_capacidades.pdf,Nota Técnica - 2018 - Julho - Número 24 - Diest
224,10/07/2018 14:59,Desempenho Produtivo da Indústria Brasileira no Primeiro Trimestre de 2018,,/portal/images/stories/PDFs/nota_tecnica/180710_nt_diset_desempenho_produtivo_da_industria_brasileira.pdf,Nota Técnica - 2018 - Julho - Número 43 - Diset
225,22/06/2018 15:09,Previdência: Tendências Internacionais das Reformas,,/portal/images/stories/PDFs/nota_tecnica/180621_nt_49_previdencia_tendencias_internacionais_da_reforma.pdf,Nota Técnica - 2018 - Junho - Número 49 - Disoc
226,08/06/2018 18:38,Projeto de Lei Complementar nº 229/2009: a nova Lei de Finanças Públicas,,/portal/images/stories/PDFs/nota_tecnica/180608_NT_23_Diest.pdf,Nota Técnica - 2018 - Abril - Número 23 - Diest
227,11/05/2018 18:24,Regras Técnicas da Seleção das Empresas do Programa Brasil Mais Produtivo no Segundo Semestre de 2018 e no Primeiro Semestre de 2019,,/portal/images/stories/PDFs/nota_tecnica/180511_NT_7_Astec.pdf,Nota Técnica - 2018 - Maio - Número 7 - Presidência - Regras Técnicas da Seleção das Empresas do Programa Brasil Mais Produtivo no Segundo Semestre de 2018 e no Primeiro Semestre de 2019
228,25/04/2018 13:41,Projeto de Lei nº 6.621/2016 – a proposta de Lei das Agências Reguladoras,,/portal/images/stories/PDFs/nota_tecnica/180424_NT_22_Diest.pdf,Nota Técnica - 2018 - Abril - Número 22 - Diest
229,11/04/2018 18:29,Descrição do Gasto Tributário em Saúde - 2003 a 2015,,/portal/images/stories/PDFs/nota_tecnica/180326_NT_48_Disoc.pdf,Nota Técnica - 2018 - Abril - Número 48 - Disoc
230,02/04/2018 11:42,Evolução Produtiva da Indústria Brasileira em 2017,,/portal/images/stories/PDFs/nota_tecnica/180402_NT_42_Diset.pdf,Nota Técnica - 2018 - Abril - Número 42 - Diset
231,29/03/2018 10:00,O aumento das tarifas norte-americanas de importações de aço e alumínio e seus impactos sobre o Brasil e o mundo,,/portal/images/stories/PDFs/nota_tecnica/180328_nt_12_dinte.pdf,Nota Técnica - 2018 - março - Número 12 - Dinte
232,02/03/2018 15:57,Encomendas tecnológicas no Brasil: Novas possibilidades legais,,/portal/images/stories/PDFs/nota_tecnica/180302_NT_41_diset_encomendas_tecnologicas.pdf,Nota Técnica - 2018 - março - Número 41 - Diset
233,07/02/2018 17:00,Transporte semiurbano interestadual de passageiros,,/portal/images/stories/PDFs/nota_tecnica/180207_nt_dirur_12.pdf,Nota Técnica - 2018 - fevereiro - Número 12 - Dirur
234,01/02/2018 15:54,O público e o privado no sistema de saúde: Uma apreciação do projeto de Plano de Saúde Acessível,,/portal/images/stories/PDFs/nota_tecnica/180201_nt_47_disoc.pdf,Nota Técnica - 2018 - janeiro - Número 47 - Disoc
235,11/01/2018 11:00,As transferências de recursos do Fundo Nacional de Saúde para os fundos estaduais e municipais de saúde em 2016,,/portal/images/stories/PDFs/nota_tecnica/180111_NT_46_Disoc.pdf,Nota Técnica - 2018 - janeiro - Número 46 - Disoc
236,08/01/2018 14:47,Avaliação da necessidade e da localização de centros de distribuição para medicamentos do Ministério da Saúde,,/portal/images/stories/PDFs/nota_tecnica/180105_nt_diset_40.pdf,Nota Técnica - 2017 - dezembro - Número 40 - Diset
237,11/12/2017 11:00,Os Efeitos do Envelhecimento na Previdência Social Brasileira e as Aposentadorias Precoces,,/portal/images/stories/PDFs/nota_tecnica/171206_NT_45_disoc.pdf,Nota Técnica - 2017 - dezembro - Número 45 - Disoc
238,06/12/2017 14:18,Desempenho Produtivo da Indústria Brasileira no Terceiro Trimestre de 2017,,/portal/images/stories/PDFs/nota_tecnica/171206_nt_39_diset.pdf,Nota Técnica - 2017 - dezembro - Número 39 - Diset
239,23/11/2017 15:28,Fundeb e VAA Mínimo Nacional: Critérios Alternativos e Reflexos Sobre a Complementação da União,,/portal/images/stories/PDFs/nota_tecnica/171123_nt_44_disoc.pdf,Nota Técnica - 2017 - novembro - Número 44 - Disoc
240,23/11/2017 14:41,Nova Arquitetura de Dados da Astec,,/portal/images/stories/PDFs/nota_tecnica/171123_nt_astec_6.pdf,Nota Técnica - 2017 - novembro - Número 6 - Presidência
241,21/11/2017 07:45,Perfil dos Contribuintes para Previdência Privada,,/portal/images/stories/PDFs/nota_tecnica/171120_nt_disoc_43.pdf,Nota Técnica - 2017 - novembro - Número 43 - Disoc
242,09/10/2017 15:55,Desempenho produtivo da indústria brasileira no primeiro semestre de 2017,,/portal/images/stories/PDFs/nota_tecnica/171009_NT38_diset.pdf,Nota Técnica - 2017 - outubro - Número 38 - Diset
243,18/08/2017 17:22,Método para complementação dos grupos familiares do BPC com informações do Cadastro Único,,/portal/images/stories/PDFs/nota_tecnica/170818_nt_astec_5.pdf,Nota Técnica - 2017 - agosto - Número 5 - Presidência
244,03/08/2017 15:17,A economia dos Jogos Rio 2016: bastidores e primeiros impactos,,/portal/images/stories/PDFs/nota_tecnica/170731_nt_diset_37.pdf,Nota Técnica - 2017 - julho - Número 37 - Diset
245,14/07/2017 11:33,Previdência rural entre dúvidas e certezas: o que é possível dizer sobre a expectativa de sobrevida dos segurados especiais?,,/portal/images/stories/PDFs/nota_tecnica/20170714_notatecnica-disoc-n42.pdf,Nota Técnica - 2017 - julho - Número 42 - Disoc
246,12/07/2017 17:29,Comportamento produtivo setorial da indústria brasileira no primeiro trimestre de 2017,,/portal/images/stories/PDFs/nota_tecnica/20170712_nt36-diset.pdf,Nota Técnica - 2017 - Julho - Número 36 - Diset
247,30/06/2017 13:12,"O que Muda com a Reforma do Ensino Médio - Conhecendo suas alterações, o debate e as lacunas",,/portal/images/stories/PDFs/nota_tecnica/170630_nt_41_disoc.pdf,Nota Técnica - 2017 - Junho - Número 41 - Disoc
248,30/06/2017 11:51,Reformas nos Regimes de Previdência de Servidores Públicos Civis na OCDE e os Efeitos do Teto do INSS nos Regimes dos Servidores no Brasil,,/portal/images/stories/PDFs/nota_tecnica/170630_nt40_disoc.pdf,Nota Técnica - 2017 - Junho - Número 40 - Disoc
249,17/05/2017 13:54,Comportamento Produtivo Setorial da Indústria Brasileira em 2016,,/portal/images/stories/PDFs/nota_tecnica/170517_nt_diset_35.pdf,Nota Técnica - 2017 - maio - Número 35 - Diset
250,02/05/2017 12:36,Reforma da Previdência e Mercado de Trabalho,,/portal/images/stories/PDFs/nota_tecnica/170502_nt39_disoc__reformadaprevidenciaemercadodetrabalho.pdf,Nota Técnica - 2017 - maio - Número 39 - Disoc
251,18/04/2017 12:27,Perfil das Comunidades Terapêuticas Brasileiras,,/portal/images/stories/PDFs/nota_tecnica/20170418_nt21.pdf,Nota Técnica - 2017 - março - Número 21 - Diest
252,17/04/2017 18:37,Idade mínima para a aposentadoria rural – a proposta da PEC é adequada?,,/portal/images/stories/PDFs/nota_tecnica/170417_nt38_disoc_idade_minima_para_aposentadoria_rural.pdf,Nota Técnica - 2017 - abril - Número 38 - Disoc
253,27/03/2017 17:29,Análise da Focalização do Microempreendedor Individual (MEI): Notas preliminares a partir do suplemento especial da Pnad 2014,,/portal/images/stories/PDFs/nota_tecnica/20170321_nt37_focalizacao-mei.pdf,Nota Técnica - 2017 - março - Número 37 - Disoc
254,23/03/2017 15:53,Núcleos de Economia da Saúde: estrutura e percepção dos seus gerentes sobre o uso de estudos econômicos no Sistema Único de Saúde,,/portal/images/stories/PDFs/nota_tecnica/20170321_nt36_disoc_nucleos_economia_saude.pdf,Nota Técnica - 2017 - março - Número 36 - Disoc
255,20/03/2017 15:28,Previdência e gênero: por que as idades de aposentadoria de homens e mulheres devem ser diferentes?,,/portal/images/stories/PDFs/nota_tecnica/20170321_nt35-disco-previdencia-e-genero.pdf,Nota Técnica - 2017 - março - Número 35 - Disoc
256,24/02/2017 12:55,Análise da Contribuição do Programa de Intermediação de Mão de Obra para os Gastos com Seguro-Desemprego e para Arrecadação Previdenciária no Período Recente (2015 - 2016),,/portal/images/stories/PDFs/nota_tecnica/170224_nt_34_disoc.pdf,Nota Técnica - 2017 - fevereiro - Número 34 - Disoc
257,17/02/2017 08:59,Uso de Estudos Econômicos no Sistema Único de Saúde: Percepção e Atitudes de Tomadores de Decisão,,/portal/images/stories/PDFs/nota_tecnica/170217_nt33_disoc_uso_estudos_economicos_sus.pdf,Nota Técnica - 2017 - fevereiro - Número 33 - Disoc
258,13/02/2017 14:27,Relação entre valor dos benefícios previdenciários e massa salarial dos trabalhadores ocupados: Implicações para a sustentabilidade previdenciária,,/portal/images/stories/PDFs/nota_tecnica/20170131_notatecnicaipearelacaorendaaposentadoriaemassasalarial-disoc.pdf,
259,09/12/2016 16:01,Inovação no Brasil: crescimento marginal no período recente,,/portal/images/stories/PDFs/nota_tecnica/20161209_nt_34.pdf,Nota Técnica - 2016 - dezembro - Número 34 - Diset
260,29/11/2016 18:32,Deficiência e Dependência no Debate sobre a Elegibilidade ao BPC,,/portal/images/stories/PDFs/nota_tecnica/161129_nt_31_disoc.pdf,Nota Técnica - 2016 - novembro - Número 31 - Disoc
261,29/11/2016 14:32,Comportamento Produtivo da Indústria Brasileira no Terceiro Trimestre de 2016,,/portal/images/stories/PDFs/nota_tecnica/161129_nt_33_diset.pdf,Nota Técnica - 2016 - novembro - Número 33 - Diset
262,20/10/2016 11:10,Quanto Custa o Plano Nacional de Educação? Uma Estimativa Orientada pelo Custo Aluno Qualidade (CAQ),,/portal/images/stories/PDFs/nota_tecnica/161014_nt_30_disoc.pdf,Nota Técnica - 2016 - outubro - Número 30 - Disoc
263,14/10/2016 08:57,As Idades Médias de Aposentadoria Urbana por Unidade da Federação e Região,,/portal/images/stories/PDFs/nota_tecnica/161014_nt_29_disoc.pdf,Nota Técnica - 2016 - outubro - Número 29 - Disoc
264,03/10/2016 10:49,Comportamento Produtivo da Indústria Brasileira no Primeiro Semestre de 2016,,/portal/images/stories/PDFs/nota_tecnica/160927_nt_32_diset.pdf,Nota Técnica - 2016 - setembro - Número 32 - Diset
